epoch,total,flow,representation,mean_t,mean_s,mean_student_tau,mean_teacher_tau,harder_token_fraction,mask_fraction,velocity_target_rms,learning_rate,weight_decay,ema_momentum,seconds,samples,samples_per_second,peak_gpu_memory_gib,trainable_parameters
279,0.8019138133279916,0.8011365498097512,0.003109056969833229,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,2.4705363604289706e-06,0.39566455286459584,0.9999518283651622,4.381200207979418,7901,1803.3871142455484,5.9943952560424805,94080000
280,0.8022914243233293,0.8015199427800214,0.0030859428528758064,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,2.3344376124364343e-06,0.39606614669578694,0.999956290518842,4.066175814019516,7901,1943.1033878954843,5.9943952560424805,94080000
281,0.8017085562580946,0.8009525386612109,0.003024076445316034,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,2.204860489714402e-06,0.39644843081366926,0.9999605381201518,4.070255889964756,7901,1941.155596501923,5.9943952560424805,94080000
282,0.8014913224491979,0.8007262094294537,0.003060436191445377,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,2.0818225370271246e-06,0.39681136329197325,0.9999645707032442,4.523837618005928,7901,1746.525995661776,5.9943952560424805,94080000
283,0.8018678339534644,0.801106886295801,0.0030437824681142874,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,1.9653404137341595e-06,0.39715490432678296,0.9999683878258532,4.069608071993571,7901,1941.4645981202689,5.9943952560424805,94080000
284,0.8013130300649434,0.8005497075608826,0.003053280624041541,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,1.855429891534639e-06,0.3974790162409015,0.9999719890693434,4.553019525017589,7901,1735.3318949295472,5.9943952560424805,94080000
285,0.8016864540923654,0.800924490387116,0.0030478454287965573,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,1.7521058523318048e-06,0.3977836634879828,0.9999753740387554,4.128032956039533,7901,1913.9866576017555,5.9943952560424805,94080000
286,0.8015667653479104,0.8008113659087532,0.003021595387832377,0.49564556914588315,0.5025075320321809,0.497361058989532,0.33236460655327915,0.49724718376120924,0.25,1.1400029461620096,1.6553822862179939e-06,0.39806881265643085,0.9999785423628492,4.404122510983143,7901,1794.0009571251096,5.9943952560424805,94080000
287,0.80209756610424,0.8013278002483062,0.0030790540315338124,0.5053780259338908,0.5013585685778382,0.5043731645577588,0.3359296698613101,0.5022465507979031,0.25,1.140024387569401,1.565272289580368e-06,0.3983344324730633,0.9999814936941451,3.752309971023351,7901,2105.6362776567726,5.9943952560424805,94080000
288,0.8018321128166743,0.8010775462356855,0.0030182663239552814,0.4993250335021768,0.49730774447550097,0.4988207126053024,0.3322074745383659,0.5006011897529956,0.25,1.1400092410793818,1.4817880633276749e-06,0.39858049380654176,0.9999842277089616,4.245489956985693,7901,1861.0337275676247,5.9943952560424805,94080000
289,0.8018360395715775,0.8010609887050928,0.003100187751918243,0.4994840880441237,0.5015451687904057,0.49999935898791686,0.3321895535317211,0.4981964307032934,0.25,1.1399947361257496,1.4049409112382203e-06,0.3988069696705665,0.9999867441074507,3.998078737000469,7901,1976.1991996004738,5.9943952560424805,94080000
290,0.8022085147754344,0.8014389187259744,0.0030783731384287,0.5028230321209667,0.5026564890939124,0.5027813992610748,0.3354463555732568,0.4985128463959184,0.25,1.1400124173785384,1.3347412384293648e-06,0.3990138352268361,0.9999890426136315,4.33370878797723,7901,1823.1497284541385,5.9943952560424805,94080000
291,0.8016258531273988,0.8008718138751373,0.003016159468369459,0.49978208113374506,0.49078459868912694,0.49753270850364445,0.33067565397844484,0.5048411590149849,0.25,1.1399659293767033,1.271198549948642e-06,0.3992010677877718,0.9999911229754197,4.129117676988244,7901,1913.4838525025875,5.9943952560424805,94080000
292,0.801416531844526,0.8006531169800468,0.003053660159502704,0.5045575654864266,0.5020620581236478,0.5039336903685785,0.33558746670683853,0.5008543223659384,0.25,1.1400330616483023,1.2143214494867942e-06,0.3993686468190055,0.9999929849646556,4.521209572034422,7901,1747.5411997866674,5.9943952560424805,94080000
293,0.8017961518204132,0.8010368684457384,0.0030371296362037403,0.4980707213088329,0.4979119345804149,0.4980310206548456,0.33107639180227344,0.5000949246025496,0.25,1.1399629242192972,1.1641176382128071e-06,0.39951655394163177,0.9999946283771293,4.1268748080474325,7901,1914.5237903977604,5.9943952560424805,94080000
294,0.8012341146543952,0.8004725773852621,0.0030461609280572604,0.49876479799800877,0.49702827978882513,0.4983306687521853,0.3312125290221707,0.5003480570683855,0.25,1.1399910230000492,1.1205939137312026e-06,0.3996447729342236,0.9999960530326025,4.541737781022675,7901,1739.6424850888045,5.9943952560424805,94080000
295,0.8016233090554109,0.8008629274645903,0.0030415306633265016,0.4979676711734315,0.5022783252977446,0.4990453368658477,0.3302951135781427,0.49832299694941323,0.25,1.1400215289152478,1.0837561691616127e-06,0.39975328973461166,0.999997258774829,4.098981021961663,7901,1927.5522276555437,5.9943952560424805,94080000
