sample_id,fold,sample_index,degradation,strength,target_side,vif
fold2_2036,2,2036,defocus,0.0,,1
fold2_0861,2,861,defocus,0.0,,1
fold1_2474,1,2474,defocus,0.0,,1
fold3_2146,3,2146,defocus,0.0,,1
fold2_2287,2,2287,defocus,0.0,,1
fold3_2297,3,2297,defocus,0.0,,1
fold1_2258,1,2258,defocus,0.0,,1
fold3_1546,3,1546,defocus,0.0,,1
fold2_1054,2,1054,defocus,0.0,,1
fold1_0978,1,978,defocus,0.0,,1
fold1_2405,1,2405,defocus,0.0,,1
fold1_1087,1,1087,defocus,0.0,,1
fold2_2138,2,2138,defocus,0.0,,1
fold2_2408,2,2408,defocus,0.0,,1
fold1_2247,1,2247,defocus,0.0,,1
fold3_0707,3,707,defocus,0.0,,1
fold3_1604,3,1604,defocus,0.0,,1
fold1_2233,1,2233,defocus,0.0,,1
fold3_2554,3,2554,defocus,0.0,,1
fold3_2127,3,2127,defocus,0.0,,1
fold3_1068,3,1068,defocus,0.0,,1
fold1_1056,1,1056,defocus,0.0,,1
fold2_1623,2,1623,defocus,0.0,,1
fold1_2181,1,2181,defocus,0.0,,1
fold2_2361,2,2361,defocus,0.0,,1
fold3_2149,3,2149,defocus,0.0,,1
fold1_2460,1,2460,defocus,0.0,,1
fold3_2039,3,2039,defocus,0.0,,1
fold3_2394,3,2394,defocus,0.0,,1
fold3_1101,3,1101,defocus,0.0,,1
fold1_1820,1,1820,defocus,0.0,,1
fold1_1430,1,1430,defocus,0.0,,1
fold2_0709,2,709,defocus,0.0,,1
fold2_2055,2,2055,defocus,0.0,,1
fold3_2433,3,2433,defocus,0.0,,1
fold1_1475,1,1475,defocus,0.0,,1
fold3_0962,3,962,defocus,0.0,,1
fold1_1057,1,1057,defocus,0.0,,1
fold3_0981,3,981,defocus,0.0,,1
fold3_2592,3,2592,defocus,0.0,,1
fold1_1055,1,1055,defocus,0.0,,1
fold1_0934,1,934,defocus,0.0,,1
fold2_2234,2,2234,defocus,0.0,,1
fold3_1465,3,1465,defocus,0.0,,1
fold3_2382,3,2382,defocus,0.0,,1
fold3_1188,3,1188,defocus,0.0,,1
fold3_1008,3,1008,defocus,0.0,,1
fold2_1218,2,1218,defocus,0.0,,1
fold1_2547,1,2547,defocus,0.0,,1
fold2_0953,2,953,defocus,0.0,,1
fold3_0102,3,102,defocus,0.0,,1
fold3_0641,3,641,defocus,0.0,,1
fold1_2095,1,2095,defocus,0.0,,1
fold1_2348,1,2348,defocus,0.0,,1
fold2_1213,2,1213,defocus,0.0,,1
fold2_0804,2,804,defocus,0.0,,1
fold1_2384,1,2384,defocus,0.0,,1
fold2_1247,2,1247,defocus,0.0,,1
fold2_2153,2,2153,defocus,0.0,,1
fold3_2430,3,2430,defocus,0.0,,1
fold3_1565,3,1565,defocus,0.0,,1
fold3_2173,3,2173,defocus,0.0,,1
fold2_2041,2,2041,defocus,0.0,,1
fold3_1318,3,1318,defocus,0.0,,1
fold3_1425,3,1425,defocus,0.0,,1
fold2_1774,2,1774,defocus,0.0,,1
fold3_2620,3,2620,defocus,0.0,,1
fold3_2074,3,2074,defocus,0.0,,1
fold1_2377,1,2377,defocus,0.0,,1
fold3_1291,3,1291,defocus,0.0,,1
fold2_2159,2,2159,defocus,0.0,,1
fold2_0962,2,962,defocus,0.0,,1
fold2_1932,2,1932,defocus,0.0,,1
fold2_0015,2,15,defocus,0.0,,1
fold1_2184,1,2184,defocus,0.0,,1
fold3_1029,3,1029,defocus,0.0,,1
fold3_1671,3,1671,defocus,0.0,,1
fold1_0975,1,975,defocus,0.0,,1
fold3_1006,3,1006,defocus,0.0,,1
fold3_1722,3,1722,defocus,0.0,,1
fold2_1154,2,1154,defocus,0.0,,1
fold2_1922,2,1922,defocus,0.0,,1
fold1_2197,1,2197,defocus,0.0,,1
fold2_0905,2,905,defocus,0.0,,1
fold1_1240,1,1240,defocus,0.0,,1
fold2_1085,2,1085,defocus,0.0,,1
fold1_1435,1,1435,defocus,0.0,,1
fold1_1807,1,1807,defocus,0.0,,1
fold3_2613,3,2613,defocus,0.0,,1
fold3_0897,3,897,defocus,0.0,,1
fold3_1602,3,1602,defocus,0.0,,1
fold3_1427,3,1427,defocus,0.0,,1
fold3_2505,3,2505,defocus,0.0,,1
fold3_2461,3,2461,defocus,0.0,,1
fold1_0754,1,754,defocus,0.0,,1
fold2_1487,2,1487,defocus,0.0,,1
fold1_2129,1,2129,defocus,0.0,,1
fold1_1440,1,1440,defocus,0.0,,1
fold1_1031,1,1031,defocus,0.0,,1
fold2_2249,2,2249,defocus,0.0,,1
fold2_1983,2,1983,defocus,0.0,,1
fold2_0177,2,177,defocus,0.0,,1
fold2_0911,2,911,defocus,0.0,,1
fold3_2034,3,2034,defocus,0.0,,1
fold3_2584,3,2584,defocus,0.0,,1
fold3_1307,3,1307,defocus,0.0,,1
fold3_2316,3,2316,defocus,0.0,,1
fold2_2148,2,2148,defocus,0.0,,1
fold1_2397,1,2397,defocus,0.0,,1
fold1_0920,1,920,defocus,0.0,,1
fold3_0887,3,887,defocus,0.0,,1
fold1_1569,1,1569,defocus,0.0,,1
fold2_0270,2,270,defocus,0.0,,1
fold3_1681,3,1681,defocus,0.0,,1
fold3_0057,3,57,defocus,0.0,,1
fold2_2207,2,2207,defocus,0.0,,1
fold1_2272,1,2272,defocus,0.0,,1
fold1_1969,1,1969,defocus,0.0,,1
fold2_1447,2,1447,defocus,0.0,,1
fold2_1116,2,1116,defocus,0.0,,1
fold3_0966,3,966,defocus,0.0,,1
fold1_1014,1,1014,defocus,0.0,,1
fold3_2537,3,2537,defocus,0.0,,1
fold1_2299,1,2299,defocus,0.0,,1
fold1_2084,1,2084,defocus,0.0,,1
fold2_0868,2,868,defocus,0.0,,1
fold2_2163,2,2163,defocus,0.0,,1
fold2_0974,2,974,defocus,0.0,,1
fold2_2431,2,2431,defocus,0.0,,1
fold3_2450,3,2450,defocus,0.0,,1
fold3_2406,3,2406,defocus,0.0,,1
fold2_1207,2,1207,defocus,0.0,,1
fold3_0861,3,861,defocus,0.0,,1
fold1_1863,1,1863,defocus,0.0,,1
fold3_2250,3,2250,defocus,0.0,,1
fold1_2162,1,2162,defocus,0.0,,1
fold3_2580,3,2580,defocus,0.0,,1
fold2_1058,2,1058,defocus,0.0,,1
fold3_2477,3,2477,defocus,0.0,,1
fold1_2176,1,2176,defocus,0.0,,1
fold2_0817,2,817,defocus,0.0,,1
fold3_1464,3,1464,defocus,0.0,,1
fold3_2476,3,2476,defocus,0.0,,1
fold3_2622,3,2622,defocus,0.0,,1
fold3_0297,3,297,defocus,0.0,,1
fold3_2485,3,2485,defocus,0.0,,1
fold2_2101,2,2101,defocus,0.0,,1
fold2_2016,2,2016,defocus,0.0,,1
fold1_2519,1,2519,defocus,0.0,,1
fold1_1810,1,1810,defocus,0.0,,1
fold3_1609,3,1609,defocus,0.0,,1
fold3_1555,3,1555,defocus,0.0,,1
fold2_2161,2,2161,defocus,0.0,,1
fold2_2140,2,2140,defocus,0.0,,1
fold1_1077,1,1077,defocus,0.0,,1
fold3_1761,3,1761,defocus,0.0,,1
fold3_1217,3,1217,defocus,0.0,,1
fold3_2147,3,2147,defocus,0.0,,1
fold1_1773,1,1773,defocus,0.0,,1
fold1_0123,1,123,defocus,0.0,,1
fold3_2397,3,2397,defocus,0.0,,1
fold2_2324,2,2324,defocus,0.0,,1
fold3_1527,3,1527,defocus,0.0,,1
fold1_1231,1,1231,defocus,0.0,,1
fold3_2555,3,2555,defocus,0.0,,1
fold2_2353,2,2353,defocus,0.0,,1
fold1_2174,1,2174,defocus,0.0,,1
fold3_1497,3,1497,defocus,0.0,,1
fold3_1482,3,1482,defocus,0.0,,1
fold1_2055,1,2055,defocus,0.0,,1
fold2_2127,2,2127,defocus,0.0,,1
fold1_2320,1,2320,defocus,0.0,,1
fold2_1938,2,1938,defocus,0.0,,1
fold2_2151,2,2151,defocus,0.0,,1
fold2_0984,2,984,defocus,0.0,,1
fold2_1418,2,1418,defocus,0.0,,1
fold3_2376,3,2376,defocus,0.0,,1
fold3_0849,3,849,defocus,0.0,,1
fold3_2143,3,2143,defocus,0.0,,1
fold2_2178,2,2178,defocus,0.0,,1
fold2_2060,2,2060,defocus,0.0,,1
fold3_1683,3,1683,defocus,0.0,,1
fold1_1302,1,1302,defocus,0.0,,1
fold2_1827,2,1827,defocus,0.0,,1
fold3_1847,3,1847,defocus,0.0,,1
fold1_1002,1,1002,defocus,0.0,,1
fold3_1569,3,1569,defocus,0.0,,1
fold2_2197,2,2197,defocus,0.0,,1
fold3_2601,3,2601,defocus,0.0,,1
fold1_2511,1,2511,defocus,0.0,,1
fold3_1409,3,1409,defocus,0.0,,1
fold1_0868,1,868,defocus,0.0,,1
fold3_2289,3,2289,defocus,0.0,,1
fold1_2455,1,2455,defocus,0.0,,1
fold3_1038,3,1038,defocus,0.0,,1
fold1_2362,1,2362,defocus,0.0,,1
fold1_2414,1,2414,defocus,0.0,,1
fold3_0884,3,884,defocus,0.0,,1
fold2_2254,2,2254,defocus,0.0,,1
fold2_1475,2,1475,defocus,0.0,,1
fold2_2129,2,2129,defocus,0.0,,1
fold3_2530,3,2530,defocus,0.0,,1
fold1_1288,1,1288,defocus,0.0,,1
fold2_1996,2,1996,defocus,0.0,,1
fold1_1670,1,1670,defocus,0.0,,1
fold3_1684,3,1684,defocus,0.0,,1
fold2_0977,2,977,defocus,0.0,,1
fold1_1436,1,1436,defocus,0.0,,1
fold1_1678,1,1678,defocus,0.0,,1
fold1_0299,1,299,defocus,0.0,,1
fold3_2593,3,2593,defocus,0.0,,1
fold2_2086,2,2086,defocus,0.0,,1
fold1_2295,1,2295,defocus,0.0,,1
fold3_1918,3,1918,defocus,0.0,,1
fold2_1026,2,1026,defocus,0.0,,1
fold2_2185,2,2185,defocus,0.0,,1
fold2_2215,2,2215,defocus,0.0,,1
fold1_2476,1,2476,defocus,0.0,,1
fold3_1082,3,1082,defocus,0.0,,1
fold3_2225,3,2225,defocus,0.0,,1
fold3_2131,3,2131,defocus,0.0,,1
fold1_1220,1,1220,defocus,0.0,,1
fold2_1443,2,1443,defocus,0.0,,1
fold1_1423,1,1423,defocus,0.0,,1
fold1_2358,1,2358,defocus,0.0,,1
fold2_2084,2,2084,defocus,0.0,,1
fold1_2289,1,2289,defocus,0.0,,1
fold2_2198,2,2198,defocus,0.0,,1
fold3_1310,3,1310,defocus,0.0,,1
fold1_1112,1,1112,defocus,0.0,,1
fold1_1811,1,1811,defocus,0.0,,1
fold3_2140,3,2140,defocus,0.0,,1
fold2_1254,2,1254,defocus,0.0,,1
fold2_2021,2,2021,defocus,0.0,,1
fold3_1958,3,1958,defocus,0.0,,1
fold3_2581,3,2581,defocus,0.0,,1
fold1_2182,1,2182,defocus,0.0,,1
fold3_2518,3,2518,defocus,0.0,,1
fold2_0842,2,842,defocus,0.0,,1
fold2_1779,2,1779,defocus,0.0,,1
fold3_2607,3,2607,defocus,0.0,,1
fold3_1588,3,1588,defocus,0.0,,1
fold1_1413,1,1413,defocus,0.0,,1
fold1_0959,1,959,defocus,0.0,,1
fold2_1075,2,1075,defocus,0.0,,1
fold2_1175,2,1175,defocus,0.0,,1
fold3_1574,3,1574,defocus,0.0,,1
fold3_2311,3,2311,defocus,0.0,,1
fold3_2301,3,2301,defocus,0.0,,1
fold1_1107,1,1107,defocus,0.0,,1
fold1_1615,1,1615,defocus,0.0,,1
fold2_2269,2,2269,defocus,0.0,,1
fold3_1246,3,1246,defocus,0.0,,1
fold1_1523,1,1523,defocus,0.0,,1
fold3_1717,3,1717,defocus,0.0,,1
fold1_2457,1,2457,defocus,0.0,,1
fold2_1030,2,1030,defocus,0.0,,1
fold1_2572,1,2572,defocus,0.0,,1
fold1_1300,1,1300,defocus,0.0,,1
fold1_2069,1,2069,defocus,0.0,,1
fold2_2227,2,2227,defocus,0.0,,1
fold1_2282,1,2282,defocus,0.0,,1
fold3_2445,3,2445,defocus,0.0,,1
fold2_0559,2,559,defocus,0.0,,1
fold2_0963,2,963,defocus,0.0,,1
fold2_0830,2,830,defocus,0.0,,1
fold2_0802,2,802,defocus,0.0,,1
fold3_2009,3,2009,defocus,0.0,,1
fold1_0952,1,952,defocus,0.0,,1
fold1_2463,1,2463,defocus,0.0,,1
fold3_1978,3,1978,defocus,0.0,,1
fold3_2208,3,2208,defocus,0.0,,1
fold1_2417,1,2417,defocus,0.0,,1
fold1_2451,1,2451,defocus,0.0,,1
fold3_1056,3,1056,defocus,0.0,,1
fold1_1047,1,1047,defocus,0.0,,1
fold3_2199,3,2199,defocus,0.0,,1
fold3_2267,3,2267,defocus,0.0,,1
fold3_1306,3,1306,defocus,0.0,,1
fold1_1007,1,1007,defocus,0.0,,1
fold1_1253,1,1253,defocus,0.0,,1
fold1_1281,1,1281,defocus,0.0,,1
fold1_2441,1,2441,defocus,0.0,,1
fold3_2527,3,2527,defocus,0.0,,1
fold3_0932,3,932,defocus,0.0,,1
fold2_2348,2,2348,defocus,0.0,,1
fold1_1108,1,1108,defocus,0.0,,1
fold3_1326,3,1326,defocus,0.0,,1
fold3_2159,3,2159,defocus,0.0,,1
fold2_2304,2,2304,defocus,0.0,,1
fold3_2242,3,2242,defocus,0.0,,1
fold2_2424,2,2424,defocus,0.0,,1
fold3_2633,3,2633,defocus,0.0,,1
fold1_1669,1,1669,defocus,0.0,,1
fold2_1409,2,1409,defocus,0.0,,1
fold2_2248,2,2248,defocus,0.0,,1
fold2_0916,2,916,defocus,0.0,,1
fold1_0605,1,605,defocus,0.0,,1
fold2_1260,2,1260,defocus,0.0,,1
fold3_2318,3,2318,defocus,0.0,,1
fold3_2136,3,2136,defocus,0.0,,1
fold1_1342,1,1342,defocus,0.0,,1
fold3_2333,3,2333,defocus,0.0,,1
fold3_1334,3,1334,defocus,0.0,,1
fold1_2250,1,2250,defocus,0.0,,1
fold1_2521,1,2521,defocus,0.0,,1
fold3_2108,3,2108,defocus,0.0,,1
fold1_0994,1,994,defocus,0.0,,1
fold1_2312,1,2312,defocus,0.0,,1
fold2_1176,2,1176,defocus,0.0,,1
fold1_2382,1,2382,defocus,0.0,,1
fold3_1578,3,1578,defocus,0.0,,1
fold2_0819,2,819,defocus,0.0,,1
fold3_2091,3,2091,defocus,0.0,,1
fold2_2259,2,2259,defocus,0.0,,1
fold1_0527,1,527,defocus,0.0,,1
fold2_0892,2,892,defocus,0.0,,1
fold1_2066,1,2066,defocus,0.0,,1
fold3_1818,3,1818,defocus,0.0,,1
fold1_2486,1,2486,defocus,0.0,,1
fold1_2278,1,2278,defocus,0.0,,1
fold3_2377,3,2377,defocus,0.0,,1
fold3_2192,3,2192,defocus,0.0,,1
fold1_1278,1,1278,defocus,0.0,,1
fold2_0944,2,944,defocus,0.0,,1
fold1_1505,1,1505,defocus,0.0,,1
fold1_2331,1,2331,defocus,0.0,,1
fold1_1582,1,1582,defocus,0.0,,1
fold3_2522,3,2522,defocus,0.0,,1
fold3_1699,3,1699,defocus,0.0,,1
fold1_2424,1,2424,defocus,0.0,,1
fold1_1075,1,1075,defocus,0.0,,1
fold3_2606,3,2606,defocus,0.0,,1
fold1_1211,1,1211,defocus,0.0,,1
fold1_0940,1,940,defocus,0.0,,1
fold3_2386,3,2386,defocus,0.0,,1
fold1_1663,1,1663,defocus,0.0,,1
fold2_0815,2,815,defocus,0.0,,1
fold3_2419,3,2419,defocus,0.0,,1
fold2_2077,2,2077,defocus,0.0,,1
fold3_1399,3,1399,defocus,0.0,,1
fold3_2470,3,2470,defocus,0.0,,1
fold2_2048,2,2048,defocus,0.0,,1
fold3_2652,3,2652,defocus,0.0,,1
fold3_1514,3,1514,defocus,0.0,,1
fold2_1356,2,1356,defocus,0.0,,1
fold2_1992,2,1992,defocus,0.0,,1
fold3_1157,3,1157,defocus,0.0,,1
fold2_2327,2,2327,defocus,0.0,,1
fold1_1553,1,1553,defocus,0.0,,1
fold3_2308,3,2308,defocus,0.0,,1
fold1_1090,1,1090,defocus,0.0,,1
fold2_0249,2,249,defocus,0.0,,1
fold1_2208,1,2208,defocus,0.0,,1
fold2_1217,2,1217,defocus,0.0,,1
fold3_2538,3,2538,defocus,0.0,,1
fold3_1290,3,1290,defocus,0.0,,1
fold1_1067,1,1067,defocus,0.0,,1
fold1_2229,1,2229,defocus,0.0,,1
fold2_0915,2,915,defocus,0.0,,1
fold3_2439,3,2439,defocus,0.0,,1
fold3_2511,3,2511,defocus,0.0,,1
fold3_2280,3,2280,defocus,0.0,,1
fold2_0776,2,776,defocus,0.0,,1
fold1_2198,1,2198,defocus,0.0,,1
fold3_2490,3,2490,defocus,0.0,,1
fold1_1384,1,1384,defocus,0.0,,1
fold3_1064,3,1064,defocus,0.0,,1
fold2_2103,2,2103,defocus,0.0,,1
fold2_0978,2,978,defocus,0.0,,1
fold3_2469,3,2469,defocus,0.0,,1
fold3_2404,3,2404,defocus,0.0,,1
fold1_1387,1,1387,defocus,0.0,,1
fold3_0819,3,819,defocus,0.0,,1
fold2_1460,2,1460,defocus,0.0,,1
fold3_1024,3,1024,defocus,0.0,,1
fold3_1022,3,1022,defocus,0.0,,1
fold2_1485,2,1485,defocus,0.0,,1
fold2_0941,2,941,defocus,0.0,,1
fold1_0918,1,918,defocus,0.0,,1
fold1_2255,1,2255,defocus,0.0,,1
fold1_2313,1,2313,defocus,0.0,,1
fold2_2058,2,2058,defocus,0.0,,1
fold1_1333,1,1333,defocus,0.0,,1
fold3_2611,3,2611,defocus,0.0,,1
fold2_2057,2,2057,defocus,0.0,,1
fold1_2334,1,2334,defocus,0.0,,1
fold1_0289,1,289,defocus,0.0,,1
fold2_1480,2,1480,defocus,0.0,,1
fold2_2256,2,2256,defocus,0.0,,1
fold3_0959,3,959,defocus,0.0,,1
fold3_2165,3,2165,defocus,0.0,,1
fold1_2221,1,2221,defocus,0.0,,1
fold3_2302,3,2302,defocus,0.0,,1
fold3_0248,3,248,defocus,0.0,,1
fold3_1042,3,1042,defocus,0.0,,1
fold3_1589,3,1589,defocus,0.0,,1
fold1_2316,1,2316,defocus,0.0,,1
fold1_2263,1,2263,defocus,0.0,,1
fold3_2162,3,2162,defocus,0.0,,1
fold3_1264,3,1264,defocus,0.0,,1
fold1_1477,1,1477,defocus,0.0,,1
fold2_2320,2,2320,defocus,0.0,,1
fold1_1599,1,1599,defocus,0.0,,1
fold1_2535,1,2535,defocus,0.0,,1
fold2_2317,2,2317,defocus,0.0,,1
fold1_2340,1,2340,defocus,0.0,,1
fold3_2291,3,2291,defocus,0.0,,1
fold2_1135,2,1135,defocus,0.0,,1
fold3_1583,3,1583,defocus,0.0,,1
fold2_1860,2,1860,defocus,0.0,,1
fold2_0966,2,966,defocus,0.0,,1
fold1_2217,1,2217,defocus,0.0,,1
fold3_1180,3,1180,defocus,0.0,,1
fold2_1084,2,1084,defocus,0.0,,1
fold1_0932,1,932,defocus,0.0,,1
fold3_2061,3,2061,defocus,0.0,,1
fold3_2309,3,2309,defocus,0.0,,1
fold3_2132,3,2132,defocus,0.0,,1
fold1_1125,1,1125,defocus,0.0,,1
fold1_2228,1,2228,defocus,0.0,,1
fold2_1262,2,1262,defocus,0.0,,1
fold1_0652,1,652,defocus,0.0,,1
fold1_2275,1,2275,defocus,0.0,,1
fold3_0891,3,891,defocus,0.0,,1
fold1_0953,1,953,defocus,0.0,,1
fold1_2472,1,2472,defocus,0.0,,1
fold1_1639,1,1639,defocus,0.0,,1
fold3_1953,3,1953,defocus,0.0,,1
fold2_1287,2,1287,defocus,0.0,,1
fold1_2326,1,2326,defocus,0.0,,1
fold2_2238,2,2238,defocus,0.0,,1
fold2_0667,2,667,defocus,0.0,,1
fold2_0983,2,983,defocus,0.0,,1
fold1_1418,1,1418,defocus,0.0,,1
fold3_2285,3,2285,defocus,0.0,,1
fold1_2194,1,2194,defocus,0.0,,1
fold2_0810,2,810,defocus,0.0,,1
fold3_0787,3,787,defocus,0.0,,1
fold3_1124,3,1124,defocus,0.0,,1
fold1_1507,1,1507,defocus,0.0,,1
fold3_2602,3,2602,defocus,0.0,,1
fold1_1420,1,1420,defocus,0.0,,1
fold1_1206,1,1206,defocus,0.0,,1
fold1_2418,1,2418,defocus,0.0,,1
fold2_1965,2,1965,defocus,0.0,,1
fold3_0250,3,250,defocus,0.0,,1
fold2_2374,2,2374,defocus,0.0,,1
fold3_2350,3,2350,defocus,0.0,,1
fold2_2519,2,2519,defocus,0.0,,1
fold3_2552,3,2552,defocus,0.0,,1
fold3_1562,3,1562,defocus,0.0,,1
fold1_1527,1,1527,defocus,0.0,,1
fold3_2366,3,2366,defocus,0.0,,1
fold2_1297,2,1297,defocus,0.0,,1
fold1_1290,1,1290,defocus,0.0,,1
fold2_2160,2,2160,defocus,0.0,,1
fold1_2407,1,2407,defocus,0.0,,1
fold2_2107,2,2107,defocus,0.0,,1
fold3_1554,3,1554,defocus,0.0,,1
fold2_2334,2,2334,defocus,0.0,,1
fold3_1152,3,1152,defocus,0.0,,1
fold2_2017,2,2017,defocus,0.0,,1
fold1_2273,1,2273,defocus,0.0,,1
fold2_2253,2,2253,defocus,0.0,,1
fold1_1233,1,1233,defocus,0.0,,1
fold3_1316,3,1316,defocus,0.0,,1
fold3_1693,3,1693,defocus,0.0,,1
fold2_0934,2,934,defocus,0.0,,1
fold2_2189,2,2189,defocus,0.0,,1
fold1_0954,1,954,defocus,0.0,,1
fold1_1064,1,1064,defocus,0.0,,1
fold2_1930,2,1930,defocus,0.0,,1
fold1_0244,1,244,defocus,0.0,,1
fold2_2232,2,2232,defocus,0.0,,1
fold2_2396,2,2396,defocus,0.0,,1
fold1_1997,1,1997,defocus,0.0,,1
fold1_0273,1,273,defocus,0.0,,1
fold2_2230,2,2230,defocus,0.0,,1
fold1_0914,1,914,defocus,0.0,,1
fold1_1375,1,1375,defocus,0.0,,1
fold2_2033,2,2033,defocus,0.0,,1
fold3_0824,3,824,defocus,0.0,,1
fold1_0876,1,876,defocus,0.0,,1
fold1_2226,1,2226,defocus,0.0,,1
fold1_0838,1,838,defocus,0.0,,1
fold3_2288,3,2288,defocus,0.0,,1
fold2_0778,2,778,defocus,0.0,,1
fold3_1346,3,1346,defocus,0.0,,1
fold2_1066,2,1066,defocus,0.0,,1
fold1_1169,1,1169,defocus,0.0,,1
fold1_2506,1,2506,defocus,0.0,,1
fold3_1027,3,1027,defocus,0.0,,1
fold3_1571,3,1571,defocus,0.0,,1
fold1_1804,1,1804,defocus,0.0,,1
fold1_2410,1,2410,defocus,0.0,,1
fold1_1408,1,1408,defocus,0.0,,1
fold1_2391,1,2391,defocus,0.0,,1
fold3_1454,3,1454,defocus,0.0,,1
fold2_1994,2,1994,defocus,0.0,,1
fold2_1936,2,1936,defocus,0.0,,1
fold2_1610,2,1610,defocus,0.0,,1
fold3_2603,3,2603,defocus,0.0,,1
fold2_2336,2,2336,defocus,0.0,,1
fold2_2109,2,2109,defocus,0.0,,1
fold3_0845,3,845,defocus,0.0,,1
fold2_2298,2,2298,defocus,0.0,,1
fold2_2403,2,2403,defocus,0.0,,1
fold1_1192,1,1192,defocus,0.0,,1
fold1_2594,1,2594,defocus,0.0,,1
fold3_2320,3,2320,defocus,0.0,,1
fold2_1184,2,1184,defocus,0.0,,1
fold2_2426,2,2426,defocus,0.0,,1
fold1_0877,1,877,defocus,0.0,,1
fold2_1042,2,1042,defocus,0.0,,1
fold3_1966,3,1966,defocus,0.0,,1
fold1_1432,1,1432,defocus,0.0,,1
fold3_1000,3,1000,defocus,0.0,,1
fold2_0789,2,789,defocus,0.0,,1
fold3_1119,3,1119,defocus,0.0,,1
fold3_1461,3,1461,defocus,0.0,,1
fold1_0783,1,783,defocus,0.0,,1
fold2_1419,2,1419,defocus,0.0,,1
fold1_2489,1,2489,defocus,0.0,,1
fold2_1481,2,1481,defocus,0.0,,1
fold3_1891,3,1891,defocus,0.0,,1
fold2_0828,2,828,defocus,0.0,,1
fold3_2307,3,2307,defocus,0.0,,1
fold1_2269,1,2269,defocus,0.0,,1
fold1_1339,1,1339,defocus,0.0,,1
fold1_2516,1,2516,defocus,0.0,,1
fold2_1070,2,1070,defocus,0.0,,1
fold3_2523,3,2523,defocus,0.0,,1
fold2_0377,2,377,defocus,0.0,,1
fold2_0924,2,924,defocus,0.0,,1
fold3_1460,3,1460,defocus,0.0,,1
fold3_2169,3,2169,defocus,0.0,,1
fold1_0995,1,995,defocus,0.0,,1
fold3_2277,3,2277,defocus,0.0,,1
fold3_0889,3,889,defocus,0.0,,1
fold1_0307,1,307,defocus,0.0,,1
fold2_1490,2,1490,defocus,0.0,,1
fold3_2400,3,2400,defocus,0.0,,1
fold3_1063,3,1063,defocus,0.0,,1
fold2_2092,2,2092,defocus,0.0,,1
fold2_1482,2,1482,defocus,0.0,,1
fold3_0844,3,844,defocus,0.0,,1
fold1_2335,1,2335,defocus,0.0,,1
fold2_1493,2,1493,defocus,0.0,,1
fold1_2551,1,2551,defocus,0.0,,1
fold1_0132,1,132,defocus,0.0,,1
fold2_1111,2,1111,defocus,0.0,,1
fold1_1584,1,1584,defocus,0.0,,1
fold2_2093,2,2093,defocus,0.0,,1
fold2_2305,2,2305,defocus,0.0,,1
fold3_2546,3,2546,defocus,0.0,,1
fold1_1426,1,1426,defocus,0.0,,1
fold1_2169,1,2169,defocus,0.0,,1
fold3_0935,3,935,defocus,0.0,,1
fold2_2366,2,2366,defocus,0.0,,1
fold1_1256,1,1256,defocus,0.0,,1
fold1_1792,1,1792,defocus,0.0,,1
fold2_0855,2,855,defocus,0.0,,1
fold3_0364,3,364,defocus,0.0,,1
fold1_2075,1,2075,defocus,0.0,,1
fold1_1320,1,1320,defocus,0.0,,1
fold1_0883,1,883,defocus,0.0,,1
fold1_1593,1,1593,defocus,0.0,,1
fold2_1565,2,1565,defocus,0.0,,1
fold1_1028,1,1028,defocus,0.0,,1
fold1_2381,1,2381,defocus,0.0,,1
fold2_2379,2,2379,defocus,0.0,,1
fold2_2206,2,2206,defocus,0.0,,1
fold1_2180,1,2180,defocus,0.0,,1
fold1_0884,1,884,defocus,0.0,,1
fold2_1279,2,1279,defocus,0.0,,1
fold2_1477,2,1477,defocus,0.0,,1
fold2_0899,2,899,defocus,0.0,,1
fold3_0972,3,972,defocus,0.0,,1
fold2_0879,2,879,defocus,0.0,,1
fold1_1952,1,1952,defocus,0.0,,1
fold3_1222,3,1222,defocus,0.0,,1
fold2_1277,2,1277,defocus,0.0,,1
fold3_1743,3,1743,defocus,0.0,,1
fold2_1032,2,1032,defocus,0.0,,1
fold2_2273,2,2273,defocus,0.0,,1
fold1_2503,1,2503,defocus,0.0,,1
fold2_1906,2,1906,defocus,0.0,,1
fold2_2346,2,2346,defocus,0.0,,1
fold1_0344,1,344,defocus,0.0,,1
fold1_1021,1,1021,defocus,0.0,,1
fold3_2252,3,2252,defocus,0.0,,1
fold3_2533,3,2533,defocus,0.0,,1
fold3_1576,3,1576,defocus,0.0,,1
fold1_0945,1,945,defocus,0.0,,1
fold3_2414,3,2414,defocus,0.0,,1
fold2_2293,2,2293,defocus,0.0,,1
fold1_1252,1,1252,defocus,0.0,,1
fold3_2486,3,2486,defocus,0.0,,1
fold1_2538,1,2538,defocus,0.0,,1
fold2_2081,2,2081,defocus,0.0,,1
fold2_0829,2,829,defocus,0.0,,1
fold1_0969,1,969,defocus,0.0,,1
fold2_2224,2,2224,defocus,0.0,,1
fold3_2155,3,2155,defocus,0.0,,1
fold2_1241,2,1241,defocus,0.0,,1
fold2_2098,2,2098,defocus,0.0,,1
fold1_0312,1,312,defocus,0.0,,1
fold3_0037,3,37,defocus,0.0,,1
fold2_0965,2,965,defocus,0.0,,1
fold1_1284,1,1284,defocus,0.0,,1
fold2_1250,2,1250,defocus,0.0,,1
